omega,im_g,sp_eq,sp_stress
9.169445978784385,0.5011203706633487,0.04590692963687846,0.05056983686701572
9.529705899902183,0.48637955681821043,0.04287213393767906,0.0469567766171463
9.90412013427556,0.47182869444537173,0.040017295626544054,0.0435844446068697
10.2932447931231,0.45748744455750745,0.03733414109465748,0.04043990414601919
10.697657836811517,0.4433735599601718,0.03481451697632066,0.037510426239537376
11.117959933290628,0.42950288124712976,0.03245041558094613,0.034783562044176104
11.554775350255344,0.4158893581147217,0.0302339985180799,0.032247204766156244
12.00875288236015,0.4025450923056368,0.02815761810149587,0.029889641039484625
12.48056681486296,0.3894803985490646,0.02621383624913566,0.02769959210299987
12.970917925129715,0.3767038800188267,0.02439544071146761,0.025666245314184433
13.480534523487417,0.36422251505872255,0.02269545856036118,0.023779276701901456
14.010173534971203,0.3520417522023267,0.021107166953486436,0.022028865373038015
14.560621623572576,0.34016561082301794,0.019624101256003,0.02040570065540016
15.132696360658267,0.32859678507258616,0.01824006065294272,0.018900982887678438
15.72724743929531,0.31733674908989185,0.01694911142362322,0.017506418763655076
16.345157936286075,0.30638586177440086,0.01574558807530095,0.016214212108691107
16.987345623787476,0.2957434697153423,0.01462409254880982,0.015017050918109431
17.654764332462587,0.28540800714049014,0.013579491715852942,0.01390809142496619
18.348405368189557,0.27537709199595406,0.012606913387559713,0.01288093989375494
19.069298984431537,0.26564761748833476,0.011701741048392986,0.011929632760933008
19.81851591245512,0.2562158386128438,0.010859607519831043,0.011048615666159875
20.597168951669566,0.247077453356302,0.010076387745630959,0.010232721842454924
21.40641462244914,0.23822767840366077,0.009348190875888958,0.009477150261116965
22.247454883893706,0.2296613192927882,0.008671351811375306,0.008777443859640483
23.12153891907834,0.22137283505688893,0.008042422353399263,0.00812946811895863
24.029964990444277,0.21335639746936508,0.007458162088273319,0.007529390200676515
24.974082368086414,0.20560594506455832,0.00691552911969764,0.006973658805745249
25.9552933338016,0.19811523215183482,0.006411670747362216,0.0064589848732160065
26.975055263874562,0.19087787307207096,0.005943914175970794,0.005982323201068401
28.034882793694425,0.1838873819667152,0.005509757325854879,0.00554085504025136
29.136350067417553,0.1771372083420228,0.005106859804436972,0.005131971687539596
30.28109307601754,0.17062076871640125,0.004733034087045122,0.004753259082077444
31.470812087195256,0.16433147463843806,0.004386236945962148,0.004402483394010484
32.70727417075828,0.15826275735834466,0.004064561158076092,0.004077577580855596
33.992315823220004,0.15240808942727913,0.003766227514027233,0.003776628877710161
35.32784569551749,0.14676100348817,0.003489577145251879,0.003497867180560109
36.715847427898765,0.14131510850902165,0.003233064179730186,0.0032396542773651146
38.15838259619053,0.13606410369581504,0.0029952487324736593,0.003000473878868687
39.657593773822576,0.13100179030754538,0.0027747902327592802,0.002778922399841212
41.21570771415609,0.1261220815810544,0.0025704410867533954,0.0025737004413993055
42.835038657843555,0.12141901095841945,0.0023810406713942935,0.0023836049258830895
44.51799177013168,0.11688673879503012,0.0022055096531488232,0.002207521837285305
46.267066713213104,0.1125195577122656,0.002042844623458932,0.002044419522219284
48.08486135893327,0.10831189674504244,0.0018921130412895095,0.0018933425087295076
49.974075647365794,0.10425832442152291,0.0017524484721248778,0.0017534058027614467
51.93751559698876,0.10035355090000728,0.00162304611198795,0.001623789624714675
53.97809747241704,0.09659242927653494,0.0015031585845305295,0.00150373455112761
56.09885211588132,0.09296995616598724,0.0013920919989256076,0.0013925370291234822
58.30292944888791,0.08948127164952141,0.0012892022561489264,0.0012895452337426119
60.59360315074416,0.08612165867196453,0.001193891591237412,0.0011941552406656538
62.97427552090019,0.08288654196431537,0.0011056053392296279,0.0011058074890762672
65.44848253232733,0.07977148655873346,0.0010238289127060883,0.0010239835115091371
68.01989908343958,0.07677219595628211,0.0009480849791348434,0.0009482029094752119
70.69234445635948,0.07388451000120964,0.0008779308265738655,0.0008780205554510809
73.46978798963353,0.07110440250966124,0.0008129559066720448,0.0008130240034674309
76.35635497382506,0.06842797869536116,0.000752779544332719,0.0007528310920386286
79.35633277873934,0.06585147242996796,0.0006970488038478613,0.0006970877245501671
82.47417722138216,0.06337124337143075,0.0006454365017684712,0.0006454658134716402
85.71451918411111,0.06098377398973211,0.0005976393572405501,0.000597661375899811
89.08217149280728,0.05868566651585898,0.000553376271000554,0.0005533927689687807
92.58213606528581,0.056473639836653676,0.0005123867246845278,0.0005123990546014187
96.21961134056082,0.05434452635534388,0.0004744292925578013,0.00047443848392730604
99.9999999999999,0.052295268834991235,0.0004392802582139268,0.00043928709246557037
